athlete_id,games,year,season,city,sport,event,medal
7227,1988 Summer,1988,Summer,Seoul,Diving,Diving Women's Springboard,NA
7227,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Springboard,Bronze
7228,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",NA
7228,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
7229,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
7229,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
7230,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",NA
7231,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
7232,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Mixed Pairs,NA
7233,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Middleweight,Bronze
7234,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's One Person Dinghy,NA
7235,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",NA
7236,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Welterweight,NA
7237,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,NA
7238,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
7239,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
7239,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
7240,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Featherweight,NA
7241,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
7242,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,NA
7243,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,NA
7243,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,NA
7243,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,NA
7244,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",NA
7244,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Individual",NA
7244,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",NA
7245,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
7245,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
7246,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
7247,1964 Winter,1964,Winter,Innsbruck,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
7247,1964 Winter,1964,Winter,Innsbruck,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
7247,1968 Winter,1968,Winter,Grenoble,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
7247,1968 Winter,1968,Winter,Grenoble,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
7248,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,NA
7249,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
7249,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
7250,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,NA
7251,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,NA
7251,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
7251,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,NA
7251,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,NA
7252,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,NA
7253,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Gold
7253,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,NA
7253,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze
7254,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 110 metres Hurdles,NA
7255,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,Bronze
7256,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,NA
7256,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,NA
7256,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,NA
7256,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,NA
7256,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,NA
7256,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,NA
7256,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,NA
7256,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,NA
7257,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Silver
7258,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,NA
7259,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Triple Jump,NA
7260,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Bronze
7261,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
7261,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's Sprint,NA
7261,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",NA
7262,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Individual",NA
7262,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",NA
7263,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
7263,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 5/5 kilometres Pursuit,NA
7264,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Individual",NA
7264,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",NA
7264,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Individual",NA
7264,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",NA
7265,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",NA
7265,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",NA
7266,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Individual",NA
7266,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Team",NA
7267,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",NA
7268,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 200 metres Breaststroke,NA
7269,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 800 metres,NA
7270,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
7271,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
7272,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
7272,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
7272,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
7272,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
7273,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Silver
7274,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
7275,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,NA
7276,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Heavyweight,NA
7277,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
7278,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,NA
7278,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
7279,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
7280,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,Silver
7280,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
7280,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,NA
